sanction_id,date_implemented,year,month,imposing_country_code,imposing_country,imposing_region,target_country_code,target_country,restriction_type,affected_technology,severity_level,description,source_reference,is_retaliatory,multilateral,status,economic_impact_usd_bn_est,is_synthetic
SC0317,2020-12-08,2020,12,EU,EU,Europe,TW,Taiwan,Tariff,EUV_Lithography,2,[Synthetic] Tariff on EUV_Lithography – EU targeting TW (2020),Synthetic/Regulatory Pattern Estimate,0,0,Active,8.08,1
SC0333,2020-12-16,2020,12,NL,Netherlands,Europe,RU,RU,Tariff,Telecom_5G_Infrastructure,5,[Synthetic] Tariff on Telecom_5G_Infrastructure – NL targeting RU (2020),Synthetic/Regulatory Pattern Estimate,1,1,Active,17.4,1
SC0363,2020-12-16,2020,12,EU,EU,Europe,CN,China,Export_Ban,GPU_High_End,1,[Synthetic] Export_Ban on GPU_High_End – EU targeting CN (2020),Synthetic/Regulatory Pattern Estimate,1,1,Active,10.15,1
SC0370,2020-12-22,2020,12,US,United States,North America,CN,China,Export_Ban,Quantum_Computing,2,[Synthetic] Export_Ban on Quantum_Computing – US targeting CN (2020),Synthetic/Regulatory Pattern Estimate,1,1,Active,7.02,1
SC0383,2020-12-17,2020,12,US,United States,North America,CN,China,License_Requirement,Telecom_5G_Infrastructure,4,[Synthetic] License_Requirement on Telecom_5G_Infrastructure – US targeting CN (2020),Synthetic/Regulatory Pattern Estimate,1,0,Active,4.91,1
SC0395,2021-01-16,2021,1,NL,Netherlands,Europe,TW,Taiwan,Tariff,EUV_Lithography,4,[Synthetic] Tariff on EUV_Lithography – NL targeting TW (2021),Synthetic/Regulatory Pattern Estimate,1,0,Active,40.57,1
SC0414,2021-01-03,2021,1,EU,EU,Europe,RU,RU,License_Requirement,Quantum_Computing,3,[Synthetic] License_Requirement on Quantum_Computing – EU targeting RU (2021),Synthetic/Regulatory Pattern Estimate,1,1,Active,28.81,1
SC0423,2021-01-11,2021,1,JP,Japan,Asia-Pacific,RU,RU,Export_Ban,AI_Accelerator,4,[Synthetic] Export_Ban on AI_Accelerator – JP targeting RU (2021),Synthetic/Regulatory Pattern Estimate,1,0,Active,7.86,1
SC0424,2021-01-16,2021,1,KR,South Korea,Asia-Pacific,SA,Saudi Arabia,License_Requirement,Gallium_Germanium,5,[Synthetic] License_Requirement on Gallium_Germanium – KR targeting SA (2021),Synthetic/Regulatory Pattern Estimate,1,0,Active,31.16,1
SC0439,2021-01-08,2021,1,DE,Germany,Europe,RU,RU,Technology_Transfer_Ban,HBM_Memory,3,[Synthetic] Technology_Transfer_Ban on HBM_Memory – DE targeting RU (2021),Synthetic/Regulatory Pattern Estimate,0,0,Active,7.88,1
SC0442,2021-01-15,2021,1,EU,EU,Europe,IN,India,Entity_Blacklist,Telecom_5G_Infrastructure,1,[Synthetic] Entity_Blacklist on Telecom_5G_Infrastructure – EU targeting IN (2021),Synthetic/Regulatory Pattern Estimate,0,0,Active,3.06,1
SC0447,2021-01-18,2021,1,JP,Japan,Asia-Pacific,PK,Pakistan,Data_Localization,Advanced_Logic_Chip,2,[Synthetic] Data_Localization on Advanced_Logic_Chip – JP targeting PK (2021),Synthetic/Regulatory Pattern Estimate,1,0,Active,13.09,1
SC0460,2021-01-26,2021,1,JP,Japan,Asia-Pacific,IR,IR,Entity_Blacklist,EUV_Lithography,5,[Synthetic] Entity_Blacklist on EUV_Lithography – JP targeting IR (2021),Synthetic/Regulatory Pattern Estimate,1,0,Active,13.81,1
SC0397,2021-02-12,2021,2,EU,EU,Europe,TW,Taiwan,Export_Ban,DUV_Lithography,3,[Synthetic] Export_Ban on DUV_Lithography – EU targeting TW (2021),Synthetic/Regulatory Pattern Estimate,0,0,Active,7.78,1
SC0404,2021-02-01,2021,2,NL,Netherlands,Europe,RU,RU,Tariff,EUV_Lithography,4,[Synthetic] Tariff on EUV_Lithography – NL targeting RU (2021),Synthetic/Regulatory Pattern Estimate,1,0,Active,45.34,1
SC0405,2021-02-10,2021,2,KR,South Korea,Asia-Pacific,TW,Taiwan,Technology_Transfer_Ban,Telecom_5G_Infrastructure,4,[Synthetic] Technology_Transfer_Ban on Telecom_5G_Infrastructure – KR targeting TW (2021),Synthetic/Regulatory Pattern Estimate,1,1,Active,28.14,1
SC0410,2021-02-26,2021,2,DE,Germany,Europe,RU,RU,Technology_Transfer_Ban,Semiconductor_Equipment,2,[Synthetic] Technology_Transfer_Ban on Semiconductor_Equipment – DE targeting RU (2021),Synthetic/Regulatory Pattern Estimate,0,1,Active,16.14,1
SC0436,2021-02-26,2021,2,EU,EU,Europe,PK,Pakistan,Export_Ban,Cloud_AI_Services,1,[Synthetic] Export_Ban on Cloud_AI_Services – EU targeting PK (2021),Synthetic/Regulatory Pattern Estimate,0,0,Active,8.25,1
SC0450,2021-02-02,2021,2,KR,South Korea,Asia-Pacific,IN,India,Export_Ban,Gallium_Germanium,3,[Synthetic] Export_Ban on Gallium_Germanium – KR targeting IN (2021),Synthetic/Regulatory Pattern Estimate,0,0,Active,12.48,1
SC0464,2021-02-26,2021,2,EU,EU,Europe,IN,India,License_Requirement,Advanced_Logic_Chip,2,[Synthetic] License_Requirement on Advanced_Logic_Chip – EU targeting IN (2021),Synthetic/Regulatory Pattern Estimate,1,0,Active,7.26,1
SC0015,2021-03-22,2021,3,EU,EU,Multi-Regional,CN,China,Sanction,Surveillance_technology_personal_data,3,EU sanctions China over Xinjiang human rights,EU Council 2021,0,1,Active,34.53,0
SC0390,2021-03-18,2021,3,DE,Germany,Europe,IN,India,Export_Ban,Dual_Use_Electronics,2,[Synthetic] Export_Ban on Dual_Use_Electronics – DE targeting IN (2021),Synthetic/Regulatory Pattern Estimate,1,0,Active,6.66,1
SC0394,2021-03-18,2021,3,JP,Japan,Asia-Pacific,IR,IR,Technology_Transfer_Ban,GPU_High_End,2,[Synthetic] Technology_Transfer_Ban on GPU_High_End – JP targeting IR (2021),Synthetic/Regulatory Pattern Estimate,0,0,Active,12.19,1
SC0417,2021-03-21,2021,3,US,United States,North America,CN,China,Technology_Transfer_Ban,Gallium_Germanium,4,[Synthetic] Technology_Transfer_Ban on Gallium_Germanium – US targeting CN (2021),Synthetic/Regulatory Pattern Estimate,1,0,Active,10.56,1
SC0421,2021-03-16,2021,3,JP,Japan,Asia-Pacific,IR,IR,License_Requirement,GPU_High_End,1,[Synthetic] License_Requirement on GPU_High_End – JP targeting IR (2021),Synthetic/Regulatory Pattern Estimate,0,0,Active,11.48,1
SC0427,2021-03-10,2021,3,DE,Germany,Europe,CN,China,Tariff,Gallium_Germanium,3,[Synthetic] Tariff on Gallium_Germanium – DE targeting CN (2021),Synthetic/Regulatory Pattern Estimate,1,0,Active,4.54,1
SC0435,2021-03-28,2021,3,EU,EU,Europe,SA,Saudi Arabia,Export_Ban,Quantum_Computing,1,[Synthetic] Export_Ban on Quantum_Computing – EU targeting SA (2021),Synthetic/Regulatory Pattern Estimate,1,0,Active,10.18,1
SC0438,2021-03-21,2021,3,DE,Germany,Europe,PK,Pakistan,Data_Localization,HBM_Memory,2,[Synthetic] Data_Localization on HBM_Memory – DE targeting PK (2021),Synthetic/Regulatory Pattern Estimate,0,0,Active,23.07,1
SC0441,2021-03-26,2021,3,DE,Germany,Europe,AE,United Arab Emirates,License_Requirement,Advanced_Logic_Chip,4,[Synthetic] License_Requirement on Advanced_Logic_Chip – DE targeting AE (2021),Synthetic/Regulatory Pattern Estimate,1,1,Active,31.99,1
SC0453,2021-03-23,2021,3,DE,Germany,Europe,PK,Pakistan,License_Requirement,Advanced_Logic_Chip,1,[Synthetic] License_Requirement on Advanced_Logic_Chip – DE targeting PK (2021),Synthetic/Regulatory Pattern Estimate,0,0,Active,6.15,1
SC0456,2021-03-05,2021,3,DE,Germany,Europe,RU,RU,Entity_Blacklist,Gallium_Germanium,4,[Synthetic] Entity_Blacklist on Gallium_Germanium – DE targeting RU (2021),Synthetic/Regulatory Pattern Estimate,0,1,Active,39.05,1
SC0463,2021-03-17,2021,3,DE,Germany,Europe,TW,Taiwan,Technology_Transfer_Ban,Telecom_5G_Infrastructure,4,[Synthetic] Technology_Transfer_Ban on Telecom_5G_Infrastructure – DE targeting TW (2021),Synthetic/Regulatory Pattern Estimate,1,0,Active,38.31,1
SC0419,2021-04-04,2021,4,NL,Netherlands,Europe,CN,China,Export_Ban,Quantum_Computing,2,[Synthetic] Export_Ban on Quantum_Computing – NL targeting CN (2021),Synthetic/Regulatory Pattern Estimate,0,0,Active,2.94,1
SC0437,2021-04-12,2021,4,KR,South Korea,Asia-Pacific,PK,Pakistan,Entity_Blacklist,Quantum_Computing,3,[Synthetic] Entity_Blacklist on Quantum_Computing – KR targeting PK (2021),Synthetic/Regulatory Pattern Estimate,1,1,Active,4.96,1
SC0461,2021-04-06,2021,4,JP,Japan,Asia-Pacific,SA,Saudi Arabia,Technology_Transfer_Ban,GPU_High_End,1,[Synthetic] Technology_Transfer_Ban on GPU_High_End – JP targeting SA (2021),Synthetic/Regulatory Pattern Estimate,1,0,Active,3.61,1
SC0455,2021-05-19,2021,5,FR,France,Europe,RU,RU,Technology_Transfer_Ban,AI_Training_Data,4,[Synthetic] Technology_Transfer_Ban on AI_Training_Data – FR targeting RU (2021),Synthetic/Regulatory Pattern Estimate,1,1,Active,45.12,1
SC0014,2021-06-03,2021,6,US,United States,North America,CN,China,Entity_Blacklist,Defense_electronics_surveillance,4,Chinese military-industrial entity list expansion,BIS EL 2021,0,0,Active,22.53,0
SC0391,2021-06-15,2021,6,FR,France,Europe,IR,IR,Entity_Blacklist,AI_Accelerator,3,[Synthetic] Entity_Blacklist on AI_Accelerator – FR targeting IR (2021),Synthetic/Regulatory Pattern Estimate,1,0,Active,8.68,1
SC0392,2021-06-02,2021,6,JP,Japan,Asia-Pacific,PK,Pakistan,Entity_Blacklist,Gallium_Germanium,3,[Synthetic] Entity_Blacklist on Gallium_Germanium – JP targeting PK (2021),Synthetic/Regulatory Pattern Estimate,1,0,Active,5.22,1
SC0402,2021-06-24,2021,6,KR,South Korea,Asia-Pacific,IR,IR,Entity_Blacklist,DUV_Lithography,1,[Synthetic] Entity_Blacklist on DUV_Lithography – KR targeting IR (2021),Synthetic/Regulatory Pattern Estimate,1,0,Active,4.32,1
SC0406,2021-06-22,2021,6,FR,France,Europe,TW,Taiwan,Export_Ban,HBM_Memory,5,[Synthetic] Export_Ban on HBM_Memory – FR targeting TW (2021),Synthetic/Regulatory Pattern Estimate,0,0,Active,48.33,1
SC0445,2021-06-01,2021,6,KR,South Korea,Asia-Pacific,IN,India,Tariff,Cloud_AI_Services,5,[Synthetic] Tariff on Cloud_AI_Services – KR targeting IN (2021),Synthetic/Regulatory Pattern Estimate,0,1,Active,28.08,1
SC0400,2021-07-12,2021,7,KR,South Korea,Asia-Pacific,PK,Pakistan,Export_Ban,HBM_Memory,2,[Synthetic] Export_Ban on HBM_Memory – KR targeting PK (2021),Synthetic/Regulatory Pattern Estimate,0,0,Active,8.73,1
SC0429,2021-07-27,2021,7,KR,South Korea,Asia-Pacific,RU,RU,Data_Localization,Telecom_5G_Infrastructure,4,[Synthetic] Data_Localization on Telecom_5G_Infrastructure – KR targeting RU (2021),Synthetic/Regulatory Pattern Estimate,0,1,Active,40.46,1
SC0443,2021-07-25,2021,7,JP,Japan,Asia-Pacific,IN,India,Entity_Blacklist,Advanced_Logic_Chip,1,[Synthetic] Entity_Blacklist on Advanced_Logic_Chip – JP targeting IN (2021),Synthetic/Regulatory Pattern Estimate,1,0,Active,2.88,1
SC0462,2021-07-16,2021,7,EU,EU,Europe,CN,China,Tariff,Dual_Use_Electronics,4,[Synthetic] Tariff on Dual_Use_Electronics – EU targeting CN (2021),Synthetic/Regulatory Pattern Estimate,1,0,Active,34.47,1
SC0389,2021-08-12,2021,8,JP,Japan,Asia-Pacific,AE,United Arab Emirates,Export_Ban,GPU_High_End,3,[Synthetic] Export_Ban on GPU_High_End – JP targeting AE (2021),Synthetic/Regulatory Pattern Estimate,1,0,Active,6.96,1
SC0396,2021-08-12,2021,8,DE,Germany,Europe,CN,China,Technology_Transfer_Ban,Gallium_Germanium,4,[Synthetic] Technology_Transfer_Ban on Gallium_Germanium – DE targeting CN (2021),Synthetic/Regulatory Pattern Estimate,0,1,Active,8.35,1
SC0399,2021-08-22,2021,8,US,United States,North America,AE,United Arab Emirates,Export_Ban,HBM_Memory,1,[Synthetic] Export_Ban on HBM_Memory – US targeting AE (2021),Synthetic/Regulatory Pattern Estimate,1,1,Active,9.42,1
SC0401,2021-08-21,2021,8,DE,Germany,Europe,IR,IR,Tariff,Dual_Use_Electronics,1,[Synthetic] Tariff on Dual_Use_Electronics – DE targeting IR (2021),Synthetic/Regulatory Pattern Estimate,1,0,Active,5.49,1
SC0407,2021-08-09,2021,8,DE,Germany,Europe,RU,RU,License_Requirement,AI_Accelerator,4,[Synthetic] License_Requirement on AI_Accelerator – DE targeting RU (2021),Synthetic/Regulatory Pattern Estimate,1,1,Active,32.97,1
SC0422,2021-08-16,2021,8,KR,South Korea,Asia-Pacific,IR,IR,Export_Ban,Gallium_Germanium,5,[Synthetic] Export_Ban on Gallium_Germanium – KR targeting IR (2021),Synthetic/Regulatory Pattern Estimate,0,0,Active,19.53,1
SC0426,2021-08-04,2021,8,KR,South Korea,Asia-Pacific,RU,RU,Technology_Transfer_Ban,Dual_Use_Electronics,3,[Synthetic] Technology_Transfer_Ban on Dual_Use_Electronics – KR targeting RU (2021),Synthetic/Regulatory Pattern Estimate,1,1,Active,21.22,1
SC0454,2021-08-07,2021,8,DE,Germany,Europe,TW,Taiwan,Technology_Transfer_Ban,AI_Accelerator,3,[Synthetic] Technology_Transfer_Ban on AI_Accelerator – DE targeting TW (2021),Synthetic/Regulatory Pattern Estimate,1,1,Active,10.04,1
SC0411,2021-09-14,2021,9,JP,Japan,Asia-Pacific,AE,United Arab Emirates,Tariff,Dual_Use_Electronics,1,[Synthetic] Tariff on Dual_Use_Electronics – JP targeting AE (2021),Synthetic/Regulatory Pattern Estimate,0,0,Active,2.71,1
SC0412,2021-09-14,2021,9,FR,France,Europe,PK,Pakistan,License_Requirement,AI_Accelerator,4,[Synthetic] License_Requirement on AI_Accelerator – FR targeting PK (2021),Synthetic/Regulatory Pattern Estimate,1,0,Active,22.23,1
SC0413,2021-09-01,2021,9,JP,Japan,Asia-Pacific,PK,Pakistan,Export_Ban,Quantum_Computing,4,[Synthetic] Export_Ban on Quantum_Computing – JP targeting PK (2021),Synthetic/Regulatory Pattern Estimate,0,0,Active,31.68,1
SC0425,2021-09-01,2021,9,KR,South Korea,Asia-Pacific,CN,China,License_Requirement,Dual_Use_Electronics,3,[Synthetic] License_Requirement on Dual_Use_Electronics – KR targeting CN (2021),Synthetic/Regulatory Pattern Estimate,0,0,Active,31.27,1
SC0432,2021-09-02,2021,9,NL,Netherlands,Europe,AE,United Arab Emirates,Export_Ban,HBM_Memory,3,[Synthetic] Export_Ban on HBM_Memory – NL targeting AE (2021),Synthetic/Regulatory Pattern Estimate,1,1,Active,17.87,1
SC0433,2021-09-02,2021,9,NL,Netherlands,Europe,TW,Taiwan,Export_Ban,HBM_Memory,4,[Synthetic] Export_Ban on HBM_Memory – NL targeting TW (2021),Synthetic/Regulatory Pattern Estimate,0,1,Active,20.36,1
SC0434,2021-09-08,2021,9,NL,Netherlands,Europe,PK,Pakistan,Technology_Transfer_Ban,Semiconductor_Equipment,3,[Synthetic] Technology_Transfer_Ban on Semiconductor_Equipment – NL targeting PK (2021),Synthetic/Regulatory Pattern Estimate,1,0,Active,18.21,1
SC0448,2021-09-11,2021,9,US,United States,North America,SA,Saudi Arabia,Entity_Blacklist,GPU_High_End,1,[Synthetic] Entity_Blacklist on GPU_High_End – US targeting SA (2021),Synthetic/Regulatory Pattern Estimate,1,0,Active,9.0,1
SC0459,2021-09-05,2021,9,JP,Japan,Asia-Pacific,CN,China,Export_Ban,HBM_Memory,3,[Synthetic] Export_Ban on HBM_Memory – JP targeting CN (2021),Synthetic/Regulatory Pattern Estimate,1,0,Active,25.93,1
SC0466,2021-09-21,2021,9,US,United States,North America,SA,Saudi Arabia,Export_Ban,AI_Training_Data,5,[Synthetic] Export_Ban on AI_Training_Data – US targeting SA (2021),Synthetic/Regulatory Pattern Estimate,0,0,Active,21.89,1
SC0393,2021-10-27,2021,10,JP,Japan,Asia-Pacific,SA,Saudi Arabia,Tariff,Cloud_AI_Services,3,[Synthetic] Tariff on Cloud_AI_Services – JP targeting SA (2021),Synthetic/Regulatory Pattern Estimate,1,0,Active,25.15,1
SC0398,2021-10-22,2021,10,KR,South Korea,Asia-Pacific,SA,Saudi Arabia,Tariff,Dual_Use_Electronics,1,[Synthetic] Tariff on Dual_Use_Electronics – KR targeting SA (2021),Synthetic/Regulatory Pattern Estimate,0,0,Active,4.37,1
SC0428,2021-10-22,2021,10,FR,France,Europe,AE,United Arab Emirates,Data_Localization,Dual_Use_Electronics,4,[Synthetic] Data_Localization on Dual_Use_Electronics – FR targeting AE (2021),Synthetic/Regulatory Pattern Estimate,0,0,Active,46.87,1
SC0431,2021-10-16,2021,10,NL,Netherlands,Europe,TW,Taiwan,Export_Ban,Telecom_5G_Infrastructure,4,[Synthetic] Export_Ban on Telecom_5G_Infrastructure – NL targeting TW (2021),Synthetic/Regulatory Pattern Estimate,1,0,Active,44.56,1
SC0444,2021-10-02,2021,10,KR,South Korea,Asia-Pacific,TW,Taiwan,Tariff,Advanced_Logic_Chip,4,[Synthetic] Tariff on Advanced_Logic_Chip – KR targeting TW (2021),Synthetic/Regulatory Pattern Estimate,1,1,Active,42.29,1
SC0458,2021-10-28,2021,10,JP,Japan,Asia-Pacific,PK,Pakistan,License_Requirement,AI_Accelerator,1,[Synthetic] License_Requirement on AI_Accelerator – JP targeting PK (2021),Synthetic/Regulatory Pattern Estimate,1,1,Active,11.99,1
SC0467,2021-10-17,2021,10,FR,France,Europe,CN,China,Tariff,Telecom_5G_Infrastructure,4,[Synthetic] Tariff on Telecom_5G_Infrastructure – FR targeting CN (2021),Synthetic/Regulatory Pattern Estimate,0,0,Active,30.31,1
SC0016,2021-11-01,2021,11,CN,China,Asia-Pacific,GLOBAL,GLOBAL,Data_Localization,Personal_data_AI_training_data,3,China PIPL Personal Information Protection Law takes effect,NPC China 2021,0,0,Active,28.56,0
SC0408,2021-11-14,2021,11,NL,Netherlands,Europe,RU,RU,Export_Ban,GPU_High_End,5,[Synthetic] Export_Ban on GPU_High_End – NL targeting RU (2021),Synthetic/Regulatory Pattern Estimate,1,0,Active,33.28,1
SC0409,2021-11-22,2021,11,KR,South Korea,Asia-Pacific,AE,United Arab Emirates,Entity_Blacklist,Gallium_Germanium,5,[Synthetic] Entity_Blacklist on Gallium_Germanium – KR targeting AE (2021),Synthetic/Regulatory Pattern Estimate,0,0,Active,9.93,1
SC0415,2021-11-15,2021,11,KR,South Korea,Asia-Pacific,IR,IR,Tariff,HBM_Memory,2,[Synthetic] Tariff on HBM_Memory – KR targeting IR (2021),Synthetic/Regulatory Pattern Estimate,0,0,Active,17.07,1
SC0416,2021-11-04,2021,11,US,United States,North America,SA,Saudi Arabia,License_Requirement,Cloud_AI_Services,1,[Synthetic] License_Requirement on Cloud_AI_Services – US targeting SA (2021),Synthetic/Regulatory Pattern Estimate,0,0,Active,8.39,1
SC0420,2021-11-08,2021,11,DE,Germany,Europe,TW,Taiwan,License_Requirement,AI_Training_Data,5,[Synthetic] License_Requirement on AI_Training_Data – DE targeting TW (2021),Synthetic/Regulatory Pattern Estimate,0,0,Active,44.57,1
SC0446,2021-11-07,2021,11,DE,Germany,Europe,IR,IR,Technology_Transfer_Ban,Quantum_Computing,3,[Synthetic] Technology_Transfer_Ban on Quantum_Computing – DE targeting IR (2021),Synthetic/Regulatory Pattern Estimate,1,0,Active,24.6,1
SC0465,2021-11-15,2021,11,FR,France,Europe,CN,China,Tariff,AI_Training_Data,1,[Synthetic] Tariff on AI_Training_Data – FR targeting CN (2021),Synthetic/Regulatory Pattern Estimate,0,1,Active,3.83,1
SC0388,2021-12-14,2021,12,NL,Netherlands,Europe,RU,RU,Tariff,AI_Accelerator,1,[Synthetic] Tariff on AI_Accelerator – NL targeting RU (2021),Synthetic/Regulatory Pattern Estimate,0,0,Active,7.17,1
SC0403,2021-12-03,2021,12,EU,EU,Europe,CN,China,License_Requirement,AI_Accelerator,4,[Synthetic] License_Requirement on AI_Accelerator – EU targeting CN (2021),Synthetic/Regulatory Pattern Estimate,1,0,Active,7.53,1
SC0418,2021-12-22,2021,12,FR,France,Europe,IN,India,License_Requirement,Telecom_5G_Infrastructure,3,[Synthetic] License_Requirement on Telecom_5G_Infrastructure – FR targeting IN (2021),Synthetic/Regulatory Pattern Estimate,0,0,Active,14.42,1
SC0430,2021-12-24,2021,12,NL,Netherlands,Europe,SA,Saudi Arabia,Export_Ban,AI_Training_Data,4,[Synthetic] Export_Ban on AI_Training_Data – NL targeting SA (2021),Synthetic/Regulatory Pattern Estimate,0,0,Active,9.79,1
SC0440,2021-12-25,2021,12,JP,Japan,Asia-Pacific,IN,India,License_Requirement,HBM_Memory,2,[Synthetic] License_Requirement on HBM_Memory – JP targeting IN (2021),Synthetic/Regulatory Pattern Estimate,0,1,Active,18.4,1
SC0449,2021-12-14,2021,12,EU,EU,Europe,SA,Saudi Arabia,Export_Ban,Quantum_Computing,1,[Synthetic] Export_Ban on Quantum_Computing – EU targeting SA (2021),Synthetic/Regulatory Pattern Estimate,1,0,Active,6.27,1
SC0451,2021-12-19,2021,12,JP,Japan,Asia-Pacific,AE,United Arab Emirates,Tariff,HBM_Memory,3,[Synthetic] Tariff on HBM_Memory – JP targeting AE (2021),Synthetic/Regulatory Pattern Estimate,1,1,Active,14.99,1
SC0452,2021-12-13,2021,12,EU,EU,Europe,TW,Taiwan,Tariff,AI_Accelerator,3,[Synthetic] Tariff on AI_Accelerator – EU targeting TW (2021),Synthetic/Regulatory Pattern Estimate,0,0,Active,31.35,1
SC0457,2021-12-07,2021,12,FR,France,Europe,PK,Pakistan,Technology_Transfer_Ban,Gallium_Germanium,1,[Synthetic] Technology_Transfer_Ban on Gallium_Germanium – FR targeting PK (2021),Synthetic/Regulatory Pattern Estimate,0,1,Active,1.61,1
SC0468,2022-01-09,2022,1,KR,South Korea,Asia-Pacific,TW,Taiwan,Tariff,DUV_Lithography,5,[Synthetic] Tariff on DUV_Lithography – KR targeting TW (2022),Synthetic/Regulatory Pattern Estimate,1,0,Active,14.45,1
SC0470,2022-01-28,2022,1,NL,Netherlands,Europe,RU,RU,Data_Localization,Advanced_Logic_Chip,3,[Synthetic] Data_Localization on Advanced_Logic_Chip – NL targeting RU (2022),Synthetic/Regulatory Pattern Estimate,0,0,Active,25.4,1
SC0472,2022-01-20,2022,1,DE,Germany,Europe,TW,Taiwan,Data_Localization,EUV_Lithography,1,[Synthetic] Data_Localization on EUV_Lithography – DE targeting TW (2022),Synthetic/Regulatory Pattern Estimate,0,0,Active,6.51,1
